# Run Date: 2025-06-09 20:13:37
# Command: mimi_kegg_extract -l 40 -u 1000 -o data/processed/kegg_compounds_40_1000Da_v3.tsv
# Number ofcompounds: 16089     
#
# compound         KEGG Compound Database
# cpd              Release 114.0+/06-09, Jun 25
#                  Kanehisa Laboratories
# 
# Mass range: 40.0-1000.0 Da
#
CF	ID	Name
C15H25NO4	C10263	Amabiline
C17H19NO4	C12191	ent-6beta-Hydroxybuphanisine
C21H14O8	C12375	Tetracenomycin D3 methylester
C21H18O6	C16968	Glycyrol
C22H28O5	C10879	Saucernetin
C21H26N2O2	C09041	Aspidospermatine
C12H16O3	C10430	beta-Asarone
C10H18O	C09844	1,8-Cineole
C22H19NO5	C12198	6-(2-Hydroxyethyl)-5,6-dihydrosanguinarine
C11H10ClN3OS	C18550	Tiadinil
C11H20NO11P	C21027	N-Acetylmuramic acid alpha-1-phosphate
C6H5NO2	C07446	Isonicotinic acid
C24H47NO7	C03108	D-Glucosylsphingosine
C49H64O20	C18823	Landomycin B
C19H32O2	C02159	Hydroxysteroid
C15H12O5	C09826	Pinobanksin
CH5N3	C17349	Guanidine
C17H19NO3	C10844	Apohyoscine
C16H16N2O4	C13705	5-Nitro-2-(3-phenylpropylamino)benzoic acid
C6H14O12P2	C00354	D-Fructose 1,6-bisphosphate
C16H24O11	C17066	Shanzhiside
C8HCl4F3N2	C11322	4,5,6,7-Tetrachloro-2-trifluoromethylbenzimidazole
C25H28O5	C09319	Abyssinone V
C61H94O8	C15957	Thermozeaxanthin-15
C11H21NOS	C18780	Cycloate
C9H6Cl8	C18959	Chlorbicyclen
C7H15O10P	C19878	D-glycero-alpha-D-manno-Heptose 7-phosphate
C20H32	C20145	ent-Isokaurene
C21H24Cl2O4	C18553	Spirodiclofen
C15H10O5	C10294	Aloe-emodin
C3H4N2	C01589	Imidazole
C18H21NO4	C12329	(R,S)-Norreticuline
C8H7ClO	C06647	4-Chloroacetophenone
C11H17NO	C09988	Tecomine
C17H26N2O15P2	C11460	dTDP-4-oxo-5-C-methyl-L-rhamnose
C41H62O2	C15902	Hydroxyspheroidene
C6H8O7	C00158	Citrate
C20H26N2O4S2	C15712	Melithiazole E
C42H70O11	C15690	Salinomycin
C15H24O	C09719	alpha-Santalol
C26H29NO2	C16545	Tamoxifen N-oxide
C15H11ClN2O2	C07359	Oxazepam
C18H18O6	C08781	Samaderin A
C12H20O3	C16311	12-Oxo-9(Z)-dodecenoic acid
C12H10O4	C16811	Baldrinal
C24H20O9	C10217	Cinchonain 1a
C21H33NO4	C08667	Cardiopetalidine
C20H28O6	C09535	Pycnolide
C12H14N2O2	C20130	(S)-Mephenytoin
C21H22N2O5S	C07250	Nafcillin
C9H16N3O13P3	C00458	dCTP
C33H24O10	C10182	Sciadopitysin
C8H9NO2	C18623	L-Phenylglycine
C4H11O7P	C21294	D-Erythritol 1-phosphate
C14H12O3	C09314	Trioxsalen
C8H8O3	C01984	(S)-Mandelate
C10H10O2	C04314	cis-1,2-Dihydronaphthalene-1,2-diol
C27H44N7O20P3S	C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA
C16H30O2	C08362	(9Z)-Hexadecenoic acid
C27H44O2	C05455	7alpha-Hydroxycholest-4-en-3-one
C23H26N2O4	C09084	Brucine
C9H9Br2NO3	C03224	3,5-Dibromo-L-tyrosine
C8H8N4S	C15348	6-(Allylthio)purine
C10H18O	C09848	(R)-(+)-Citronellal
C15H12O6	C10064	Gentiacaulein
C19H24O	C15217	4-[1-Ethyl-2-(4-methylphenyl)butyl]phenol
C16H20N2O3	C11495	Methyl 6-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-m-toluate
C18H32O4	C04717	(9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid
C12H9NO3	C10736	Robustine
C18H21NO4	C06518	(S)-Nororientaline
C17H15N3O6S2	C14126	Ro 61-8048
C22H27N6O17P2	C21877	5-Carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridin-1-ium-3-carbonyl adenylate
C16H17NO4	C06350	Tetrahydropapaveroline
C23H20F2N5O5PS	C14817	BMS 379224
C27H44O3	C17333	3beta-Hydroxy-5-cholestenoate
C30H42N7O18P3S	C00223	p-Coumaroyl-CoA
C19H14	C19259	5-Methylchrysene
C6H15N3S	C17930	Dimaprit
C12H18O7	C18825	Dikegulac
C20H32O2	C14493	Methandriol
C20H32	C21729	(12E)-Labda-8(17),12,14-triene
C13H27N3O7	C17982	Istamycin AO
C22H28O5	C20205	Tanabalin
C8H10N2O3	C21326	(R)-2-Aza-beta-tyrosine
C14H19N6O10P	C22395	N6-Succino-2-amino-2'-deoxyadenylate
C10H16O2	C22200	(+)-cis,cis-Nepetalactol
C20H33N5O16P2	C22248	UDP-2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-alpha-D-mannopyranose
C23H32O2	C07628	Dimethisterone
C6H6N4O4	C11283	2,4-Dinitrophenylhydrazine
C10H19N	C21571	2-Methyl-3-n-amyl-dihydropyrrole
C10H19NO10S2	C17275	Glucosisymbrin
C9H9N3O7	C03225	3,5-Dinitro-L-tyrosine
C7H6O2	C00180	Benzoate
C20H25ClO8	C09425	Eupachloroxin
C6H5N3O4	C14713	2,4-Dinitroaniline
C26H44N7O17P3S	C02939	3-Methylbutanoyl-CoA
C5H4O2	C14279	Furfural
C22H32O3	C14934	16-Propyl-3-methoxy-estra-1,3,5(10)-triene-16beta,17beta-diol
C18H16N2O4	C20517	Mycocyclosin
C15H24N4S	C17933	Thioperamide
C18H23BrO2	C14731	16alpha-Bromo-17beta-estradiol
C3H6O3	C01432	Lactate
C16H25N3O16P2	C22938	UDP-N-acetyl-alpha-D-xylosamine
C33H52O9	C04859	Nuatigenin 3beta-D-glucopyranoside
C21H21O11	C08647	Cyanidin 3-O-galactoside
C18H24O3	C15385	D-Homo-A-nor-17a-oxaandrost-3(5)-ene-2,17-dione
C7H16NO7P	C21216	Validamine 7-phosphate
C24H14	C19174	Dibenzo[a,l]pyrene
C20H27N3O5	C17309	Cilazaprilat
C9H9N3OS	C19058	Benzthiazuron
C16H13ClFNO3	C18788	Flamprop-M
C10H16O	C02452	(-)-Perillyl alcohol
C19H30O	C01876	3-Oxosteroid
C6H12O2	C01585	Hexanoic acid
C18H25NO7	C10333	Isatidine
C14H20N2O3	C10497	Feruloylputrescine
C19H12O2	C18282	5-Chrysenecarboxylate
C5H12O5	C00532	L-Arabitol
C21H32O2	C01953	Pregnenolone
C11H14O3	C20342	Isobutylparaben
C23H25F3N2OS	C11191	cis-(Z)-Flupenthixol
C30H44O10	C08875	Musaroside
C11H13NO4	C18953	Dioxacarb
C17H24O12	C11674	Secogalioside
C6H8O6	C22712	4-Deoxy-L-threo-hex-4-enopyranuronate
C18H21NO4	C08018	Oxycodone
C19H22O9	C08994	Aloesin
C22H34O5	C09169	Pleuromutilin
C12H15NO9PS2	C21767	Pyridinium-3,5-bisthiocarboxylate mononucleotide
C4H4O5	C03548	trans-2,3-Epoxysuccinate
C6H10O7	C02024	D-Mannuronate
C4H11N	C18706	Butylamine
C8H8Cl2O2	C11252	Chloroneb
C17H23NO4	C10842	Anisodamine
C11H10O3	C11052	7-Ethoxycoumarin
C5H4N4S	C01756	Thiopurine
C14H8O2	C16207	Anthraquinone
C19H28O3	C15286	4beta,5-Epoxy-17beta-hydroxy-5beta-androstan-3-one
C16H16O6	C18356	(S)-Hemiketal
C16H19N3O4S	C06897	Cephradine
C26H42N7O20P3S	C06027	L-erythro-3-Methylmalyl-CoA
C10H16O	C11395	(4R,6R)-cis-Carveol
C7H14O5	C08235	Digitalose
C8H8ClNO	C14619	o-Chloroacetanilide
C9H8Cl2O3	C20687	(S)-(2,4-Dichlorophenoxy)propanoate
C20H19NO4	C10594	Ficine
C20H34O4	C14772	5,6-DHET
C8H6N2O4	C22416	Cremeomycin
C14H12O	C14763	trans-4-Hydroxystilbene
C5H11NO2S	C07418	Penicillamine
C6H12Cl2O	C19350	Bis(2-chloro-1-methylethyl)ether
Na2MoO4	C15455	Sodium molybdate
C19H24O3	C14587	11alpha-Hydroxyandrosta-1,4-diene-3,17-dione
C8H15NO	C10864	Physoperuvine
C9H7NO	C02796	3-Methyleneoxindole
C20H11NO2	C19472	6-Nitrobenzo[a]pyrene
C29H55N5O18	C17707	Lividomycin A
C15H16O4	C09392	8-Deoxylactucin
C18H24O4	C22548	Estetrol
C17H9ClF8N2O4	C18875	Novaluron
C16H18N2O	C06068	Elymoclavine
C15H24N5O17P3	C03246	ADPribose 2'-phosphate
C15H26O	C21660	(+)-Isoafricanol
C5H9NO3	C03341	2-Amino-4-oxopentanoic acid
C6H14NO2Se	C05690	Se-Methylselenomethionine
C21H26N2O4	C17557	Lonicerin
C12H20N4OS	C19107	Isomethiozin
C16H25N5O15P2	C21848	GDP-6-deoxy-alpha-D-altrose
C32H44N7O19P3S	C17740	p-Coumaroyl-diketide-CoA
C20H34O5	C04741	Alprostadil
C15H10BrClN2O	C22816	Phenazepam
C6H12O6	C01487	D-Allose
C8H7NO2	C02775	2,3-Dihydroxyindole
C18H30O2	C15201	5beta-Estrane-3alpha,17beta-diol
C34H40N4O4	C01079	Protoporphyrinogen IX
C26H29O16	C20491	Delphinidin 3-O-beta-D-sambubioside
C21H20O8	C10553	4'-Demethylpodophyllotoxin
C8H13NO6	C22488	N-Acetyl-D-glucosamino-1,5-lactone
C8H11N3O3	C19430	HC Red No. 3
C8H12O6	C22846	Gadusol
C19H28N8O6	C02808	Acetylblasticidin S
C4H8O4	C06463	D-Threose
C22H28O7	C09427	Eupacunin
C18H26O4	C20203	Capsiate
C4H7NO6	C22333	N,N-Dihydroxy-L-aspartate
C21H32O2	C15012	17beta-Hydroxy-2,17-dimethyl-5alpha-androst-1-en-3-one
C38H69NO13	C06912	Clarithromycin
C6H8N2O5	C19128	Pydanon
C27H36N2O4	C07670	Repaglinide
C21H26ClNO	C06913	Clemastine
C8H13NO	C22648	1-Formylpyrrolizidine
C18H14O6	C20445	Dihydrosterigmatocystin
C14H12O2S2	C04485	5-(4-Acetoxybut-1-ynyl)-2,2'-bithiophene
C4H7FN2O3	C16631	alpha-Fluoro-beta-ureidopropionic acid
C37H44ClNO6	C20070	Penitrem A
C15H10O5	C10379	Norobtusifolin
C14H10O2	C16206	9,10-Dihydroxyanthracene
C30H42N4O2	C10599	Homaline
C10H12N2O	C22731	4-Methylaminorex
C23H40O15	C21969	2-O-[6-O-Octanoyl-alpha-D-glucopyranosyl-(1->6)-alpha-D-glucopyranosyl]-D-glycerate
C21H34O4	C15368	5beta-Pregnane-3alpha,17alpha,20alpha-triol-11-one
C17H14O5	C10199	Afrormosin
C6H4N4	C07581	Pteridine
C15H22O	C09730	beta-Sinensal
C20H24N2O	C12075	Tetraphyllicine
C3H2ClN3O2	C08736	6-Chloro-1,3,5-triazine-2,4(1H,3H)-dione
C29H60	C08384	Nonacosane
C20H24O10	C09309	Rutarin
C15H21N3O3	C09176	Eseridine
C21H20O8	C14963	2-[4-(Acetyloxy)phenyl]-5,6,7,8-tetramethoxy-4H-1-benzopyran-4-one
C16H11ClN4	C06981	Estazolam
C21H26N2O3	C09256	Yohimbine
C7H7BrN2S	C14644	4-Bromophenylthiourea
C15H18O2	C16960	Furanodienone
C20H25NO4	C21631	(S)-Tetrahydropapaverine
C37H40N2O6	C09659	Thalmine
C3H8O2	C02917	(S)-Propane-1,2-diol
C14H23N4O8P2S	C05125	2-(alpha-Hydroxyethyl)thiamine diphosphate
C18H16O8	C10115	Oxyanin A
C15H14O7	C12127	(+)-Gallocatechin
C16H14F5N5O5S	C18481	Penoxsulam
C15H23N3O16P2	C16154	UDP-L-Ara4FN
C15H20O4	C11060	(-)-Abscisic acid
C24H23N7O4	C21558	Temsavir
C35H34N2O5	C09669	Trilobine
C30H52O4	C20716	Protopanaxatriol
C21H17NO5	C12225	6-Oxochelerythrine
C33H31ClF3NO3	C15631	GW 3965
C4H6O4	C02170	Methylmalonate
C29H42N6O9S	C22996	SB-203208
C18H19ClN2O2	C18791	Halofenozide
C14H14O3	C10253	Demethylbatatasin IV
C10H14O3	C07159	2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetate
C20H22O6	C17808	Clemaphenol A
C27H44O2	C01561	Calcidiol
C32H44O14	C19868	Bis(beta-D-glucosyl) crocetin
C9H7NO	C19434	8-Hydroxyquinoline
C8H7NO3	C21155	Isatinate
C33H44N4O6	C05790	I-Urobilinogen
C11H14NO4P	C04229	1-(Indol-3-yl)propanol 3-phosphate
C41H79N3O12	C21789	Tulathromycin B
C15H27N	C21574	2-Undecylpyrrole
C29H36O16	C17528	beta-Hydroxyacteoside
C15H12N2O2	C16601	2-Hydroxycarbamazepine
C10H12N5O6P	C00575	3',5'-Cyclic AMP
C38H48N4O2	C10170	Santiaguine
C21H24N2O3	C09253	Vobasine
C16H19ClN2	C06946	Dexchlorpheniramine
C8H6Cl2O3	C03664	2,4-Dichlorophenoxyacetate
C21H26O5	C07370	Prednisone
C23H22ClF3O2	C10980	Bifenthrin
C2H6O2	C01380	Ethylene glycol
C40H63NO10	C15708	Spinosyn K
C22H30O7	C17052	Picrasin E
C6H3Cl3O2	C07099	2,3,6-Trichlorohydroquinone
C12H16O6	C02578	Phenylgalactoside
C5H10BO7	C16421	AI-2
C20H32O5	C17656	Cinncassiol D4
C43H81O13P	C13888	1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-1'-myo-inositol
C4H7NO3	C03508	L-2-Amino-3-oxobutanoic acid
C15H20O5	C09480	Hymenoflorin
C4H9O5P	C02527	Butanoylphosphate
C19H30O	C03836	3beta-Hydroxy-Delta5-steroid
C27H40O7	C14990	Cyclic-3,20-bis(1,2-ethanediyl acetal)-11alpha-(acetyloxy)-5alpha,6alpha-epoxypregnane-3,20-dione
C36H45NO12	C14727	27-O-Demethylrifamycin SV
C7H11N3O4	C20966	3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine
C11H15NO2S	C18649	Ethiofencarb
C21H24N2O4	C17595	Uncarine C
C14H20N2O16P2	C16155	UDP-L-Ara4O
C47H72O20	C22654	Quillaic acid 3-O-beta-D-xylosyl-1,3-(beta-D-galactosyl-1,2)-beta-D-glucuronide
C6H13O8P	C02985	L-Fucose 1-phosphate
C6H8Cl4O2	C16182	beta-2,3,5,6-Tetrachloro-1,4-cyclohexanediol
C24H26O7	C09116	Archangelicin
C27H22O12	C08745	Lithospermic acid
C17H16O4	C10246	Batatasin I
C6H6NO6P	C03360	4-Nitrophenyl phosphate
C22H23ClN2O9	C21439	11a-Hydroxy-7-chlortetracycline
C2Cl6	C19248	Hexachloroethane
C26H34O14	C09257	Decuroside III
C25H42O3	C21448	19-(4-Hydroxyphenyl)nonadecanoate
C37H40N2O6	C09598	Oxyacanthine
C16H17NO4	C12185	Nangustine
C27H46O	C01189	Lathosterol
C14H16N2O2	C11847	Cyclo(L-Phe-L-Pro)
C20H12O	C14459	2-Hydroxybenzo[a]pyrene
C12H13N3O4S2	C18387	Sulfamoyldapsone
C17H21N4O9P	C00061	FMN
C8H19O3PS3	C19009	Oxydisulfoton
C2H5N5O3	C14592	N-Methyl-N'-nitro-N-nitrosoguanidine
C17H26O2	C19994	Virol B
C17H18N5O8P	C06433	5'-Benzoylphosphoadenosine
C6H10N4	C13692	Pentylenetetrazole
C18H16O4	C10054	Calophyllin B
C22H25N3O3S	C15665	Ro 18-5364
C16H19NO4	C12187	Pseudolycorine
C24H33NO4	C18705	Butroxydim
C11H13F3N2	C22745	1-(3-Trifluoromethylphenyl)piperazine
C6H5NO3	C00870	4-Nitrophenol
C16H18N2O3	C11697	Levcromakalim
C10H14O	C14138	2-sec-Butylphenol
C6H13O9P	C06155	myo-Inositol 5-phosphate
C19H23NO4	C21630	(S)-Norlaudanine
C9H13NO	C02343	(+)-Norephedrine
C7H12O5	C02504	alpha-Isopropylmalate
C10H16O3	C11419	(3S)-3-Isopropenyl-6-oxoheptanoate
C21H29ClO3	C15023	19-Chloro-3beta-hydroxyandrost-5-en-17-one acetate
C9H15N3	C17932	Immepip
C6H5ClO2	C02375	4-Chlorocatechol
C24H40O4	C07880	Ursodiol
C10H9NO	C00637	Indole-3-acetaldehyde
C29H42N7O18P3S	C02577	Phenoxyacetyl-CoA
C6H13NO4	C22301	(4S)-31,4-Dihydroxy-L-isoleucine
C10H16	C09880	alpha-Pinene
C9H5Cl3N4	C18935	Anilazine
C6H4Br2O2	C16248	2,6-Dibromohydroquinone
C15H19NO3	C10626	Zinnimidine
Cu	C22423	Cu+
C12H5Cl5	C18116	2,3,4,3',4'-Pentachlorobiphenyl
C25H33NO3	C21331	Aurachin C epoxide
C15H21NO10S2	C08414	Glucolimnanthin
C6H14NO8P	C01283	1-Amino-1-deoxy-scyllo-inositol 4-phosphate
C10H14N6O3	C22440	2-Amino-2'-deoxyadenosine
C14H10N2O6	C07323	Olsalazine
C25H24O12	C22991	3,5-Dicaffeoylquinate
C10H16O2	C22610	(-)-3-exo-Hydroxycamphor
C10H21NOS	C17253	9-Methylthiononanaldoxime
C21H23NO3	C07789	Olopatadine
C36H54O14	C16820	k-Strophanthin-beta
C22H34O2	C15421	2-Methyl-5alpha-androst-2-en-17beta-ol acetate
C6H7ClO2	C12837	3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene
C21H11ClF6N2O3	C18430	Flufenoxuron
C41H48N2O8	C09655	Thalicarpine
C15H22O	C20308	Artemisinic aldehyde
C24H14O11	C10226	Fucofuroeckol B
C24H38O4	C11637	3alpha,12alpha-Dihydroxy-5beta-chol-6-enoate
C20H30O2	C21819	Salviol
C23H30N2O	C22792	alpha-Methylfentanyl
C27H35NO4	C20593	beta-Paxitriol
C5H11O4P	C21214	Dimethylallyl phosphate
C10H16N2O8	C00284	EDTA
C22H32O3	C20855	22-Hydroxydocosahexaenoate
C40H52	C15908	Chlorobactene
C13H17N	C07245	Selegiline
C32H45NO9	C15842	Lipomycin
C33H46N6O10	C20165	DSLET
C55H92O7P2	C19852	tritrans,heptacis-Undecaprenyl diphosphate
C21H24N2O2	C09107	Catharanthine
C30H44N7O18P3S	C16257	(R)-Phenyllactyl-CoA
C19H24O5	C02035	Gibberellin A20
C6H4Cl2O2	C07097	2,6-Dichlorohydroquinone
C31H46O3	C20806	omega-Hydroxyphylloquinone
C4H6O4	C21761	(3R)-3-Hydroxy-4-oxobutanoate
C10H12MoN5O8PS2	C18237	Molybdoenzyme molybdenum cofactor
C6H4Cl2O	C07096	2,6-Dichlorophenol
C12H14O2	C12459	3-Dimethylallyl-4-hydroxybenzaldehyde
C17H16N4O	C11740	SB 206553
C8H11NO	C19216	para-Cresidine
C22H30O	C07629	Desogestrel
C20H34O3	C15285	17alpha-Methyl-5alpha-androstane-3beta,11beta,17beta-triol
C10H11ClO3	C20686	(S)-2-(4-Chloro-2-methylphenoxy)propanoate
C19H26N2O	C09197	Geissoschizoline
C20H32O5	C00584	Prostaglandin E2
C21H27N5O7S	C13269	Aspoxicillin
C26H28O14	C10110	Neoschaftoside
C15H26O	C21695	tau-Cadinol
C8H16N2O3	C02727	N6-Acetyl-L-lysine
C20H34O	C11890	Aphidicolan-16beta-ol
C16H16O7	C18358	DHKred-OH
C10H16N2O4S	C20386	Biotin sulfoxide
C17H22O5	C09536	Pyrethrosin
C4H4O	C14275	Furan
C21H26N2O3	C11691	Stemmadenine
C16H22N2O14P2	C11931	dTDP-2,6-dideoxy-L-glycero-hex-2-enos-4-ulose
C40H56O4	C08585	Capsorubin
C39H69NO14	C21595	Erythromycin 2'-acetate
C6H15N4O6P	C14177	Lombricine
C29H44O10	C17523	Panogenin-3-o-alpha-L-rhamnopyranoside
C10H16O3	C22014	7-Deoxyloganetic alcohol
C8H11Cl2NO	C18782	Dichlormid
C9H10FNO2	C11217	p-Fluorophenylalanine
C6H7N5	C02216	1-Methyladenine
C6H8O6	C03289	L-xylo-Hexulonolactone
C4H10O2	C21290	2-Methylpropane-1,2-diol
C4H8NO7P	C07335	2-Amino-3-oxo-4-phosphonooxybutyrate
C5H8O3	C06255	2-Oxopentanoic acid
C13H13N3O2S	C21719	2-(L-Cystein-S-yl)-2-(1H-indol-3-yl)acetonitrile
C16H19N3O4S	C06574	Ampicillin
C5H10O10P2	C20440	alpha-D-Ribose 1,2-cyclic phosphate 5-phosphate
C18H19N3O2	C17380	Diacetylaminoazotoluene
C13H14O4	C10426	1'-Acetoxychavicol acetate
C18H17NO3	C10699	Japonine
C10H16NO	C06976	Edrophonium
C6H6FN	C11010	2-Fluoroaniline
C20H21FN2O2	C16607	Citalopram N-oxide
C21H31FO3	C15113	9-Fluoro-11beta,17beta-dihydroxy-2,17-dimethylandrost-4-en-3-one
C2H2Cl4	C14705	1,1,1,2-Tetrachloroethane
C7H8O5	C18306	5-Methylmaleylacetate
C22H24O10	C17391	Sakuranin
C15H18O2	C16988	Linderenol
C17H22O5	C09587	Viscidulin B
C14H13ClFN3O3S2	C18859	Fluthiacet
C14H19N3O6S	C06565	Deacetoxycephalosporin C
CCl4	C07561	Carbon tetrachloride
C16H19Br2N5O4	C17163	Aerophobin 2
C35H42O21	C17919	Rindoside
C10H14N6O4	C00939	2-Aminoadenosine
C18H22N2O2	C20436	Fumigaclavine A
C45H38O16	C10225	ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol
C42H46N4O16	C05778	Sirohydrochlorin
C8H7NO	C03766	4-Hydroxyphenylacetonitrile
C10H21NO2	C12889	n-Decanohydroxamic acid
C35H45NO11	C12247	Rifamycin W
C7H4Br2O3	C03925	3,5-Dibromo-4-hydroxybenzoate
C10H12N2	C10126	Anatabine
C6H14N4O3	C20330	5-Hydroxy-L-arginine
C10H10O4	C22494	Phenylsuccinate
C15H12O3	C22005	2-Hydroxyflavanone
C7H5ClHgO2	C03444	p-Chloromercuribenzoate
C28H32Cl2O10P2S2	C11026	Coumaphos anti-dimer
C11H15NO2	C18418	Isoprocarb
C43H64O11	C20004	Gambierol
C11H8O6	C14094	2-Carboxy-2-hydroxy-8-carboxychromene
C22H33NO2	C20059	Samandenone
C29H46O	C22123	Avenastenone
C18H21NO4	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine
C14H14O3	C18083	Demethylsuberosin
C7H11NO7P2	C08233	Risedronic acid
C18H24O3	C14209	4-Hydroxy-17beta-estradiol
C14H21NO2	C14169	Stovaine
C34H34N2O14	C06785	Dexylosylpradimicin C
C6H5O2	C02389	p-Benzosemiquinone
C27H44O2	C21303	(25R)-26-Hydroxycholest-4-en-3-one
C14H17ClNO4PS2	C19028	Dialifor
C23H36O7	C01844	Pravastatin
C4H6O5S	C14873	Thiodiacetic acid sulfoxide
C21H24O6	C22156	6',7'-Dihydroxybergamottin
C9H12N2O6	C02067	Pseudouridine
C6H8O6	C22713	4-Deoxy-L-erythro-hex-4-enopyranuronate
C17H14N2O3	C22623	(-)-Cyclopenine
C23H24N2O	C20168	(-)TAN-67
C21H24O5	C10460	Gingerenone A
C27H35N5O8	C12011	DMG-MINO
C25H46N8O10	C17969	Minosaminomycin
C22H27NO5	C16709	O-Methylandrocymbine
C12H24N2O7	C21616	Psicoselysine
C8H6Cl2O3	C18597	Dicamba
C6H13O10P	C04234	2-Carboxy-D-arabinitol 1-phosphate
C14H16N2	C14443	3,3'-Dimethylbenzidine
C14H18ClN2O3PS	C18406	Pyraclofos
C11H11NO2	C12345	1,3-Dimethyl-6,8-isoquinolinediol
C15H24	C09629	beta-Caryophyllene
C11H15NO3	C22812	5-Methoxy-3,4-methylenedioxyamphetamine
C7H6O3	C00587	3-Hydroxybenzoate
C20H41N5O7	C02033	Gentamicin C2
C9H10O2	C01963	Tolylacetate
C11H14N2O4	C07501	Felbamate
C19H25ClN2OS	C18614	Pyridaben
C15H24	C12142	Vetispiradiene
C40H64	C05421	15-cis-Phytoene
C15H24	C22617	(+)-exo-beta-Bergamotene
C24H25NO6	C12223	N-Methyl-2,3,7,8-tetramethoxy-5,6-dihydrobenzophenathridine-6-ethanoic acid
C11H18N2O8	C22101	N5-Citryl-D-ornithine
C20H34O	C21920	14alpha-Hydroxymethylsteroid
C16H12O7	C10188	Tamarixetin
C17H13N3O3	C19373	CI Pigment Red 3
C18H27NO6	C10380	Rosmarinine
C15H20O7	C05855	4-Hydroxycinnamyl alcohol 4-D-glucoside
C22H21NO6	C12474	Novobiocic acid
C5H9NO4	C05938	L-4-Hydroxyglutamate semialdehyde
C11H17N3O4	C19247	HC Blue No.1
C30H50O5	C17459	Alisol A
C4H12N	C20292	Tetramethylammonium
C10H14O2	C21929	(-)-Bornane-2,5-dione
C19H24O2	C15454	Hexestrol monomethyl ether
C22H34N5O15P	C22256	CMP-5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonic acid
C16H19N3O5S	C12979	Cefroxadine
C6H9O9P	C16186	L-Ascorbate 6-phosphate
C6H11NO2S	C16759	S-Allyl-L-cysteine
C16H14O6	C09756	Homoeriodictyol
C25H41NO7	C08665	Browniine
C34H32FeN4O4	C00032	Heme
C4H8FNO3	C15533	4-Fluoro-L-threonine
C20H13N3O2	C21133	Deoxyviolacein
C7H8O6	C11514	(E)-3-(Methoxycarbonyl)pent-2-enedioate
C9H9NO5	C05654	5-(2'-Formylethyl)-4,6-dihydroxypicolinate
C8H8O4	C03198	(S)-4-Hydroxymandelate
C9H16N4S	C07448	Burimamide
C14H14O2	C11834	4-Benzyloxybenzyl alcohol
C34H34N4O7	C21625	Mycobilin b
C7H16NO4PS2	C18963	Amidithion
C24H23O14	C12643	Cyanidin 3-O-(6-O-malonyl-beta-D-glucoside)
C10H15N4O15P3	C00700	XTP
C45H76N2O15	C12891	Acetylspiramycin
C10H14N2	C16150	(R,S)-Nicotine
C19H23NO3	C09565	Laurifine
C13H8O5	C10094	1,3,5-Trihydroxyxanthone
C21H32O2	C03681	5alpha-Pregnane-3,20-dione
C16H28O8	C17638	Schizonepetoside E
C10H8O5	C09265	Fraxetin
C10H8N2O6	C20381	3,3'-Bipyridine-2,2',5,5',6,6'-hexol
C27H45NO3	C10830	Peimine
C11H8O4	C10335	Droserone
C16H21NO3	C12234	Epinorlycoramine
C23H21FN2O2	C22718	1-(5-Fluoropentyl)-1H-indole-3-carboxylic acid 8-quinolinyl ester
C12H12N2	C10625	Withasomnine
C46H68O6	C15861	1'-Hydroxy-gamma-carotene glucoside
C30H52N7O17P3S	C01942	Nonanoyl-CoA
C9H12	C14522	3-Ethyltoluene
C5H6O5	C23054	3-Oxoglutarate
C20H26O	C05919	11-cis-Dehydroretinal
C6H10O6	C03269	D-galacto-Hexodialdose
C17H21NO4	C08523	Carinatine
C32H18N8	C14077	Phthalocyanine
C11H11N3O5	C16625	Isoniazid alpha-ketoglutaric acid
C11H11NO	C12346	1,3-Dimethyl-8-isoquinolinol
C13H12O2	C14747	2,2'-Bisphenol F
C19H38N6O10	C18001	Nebramycin 5'
C5H8O5	C00652	D-Arabinono-1,4-lactone
C14H13NO4	C10740	Skimmianine
C10H14N2O4S	C17369	Northienamycin
C18H22O6	C21419	1-(3,4-Dimethoxyphenyl)-2-(2-methoxyphenoxy)propane-1,3-diol
C21H31F3O	C01397	Arachidonyltrifluoromethane
C16H14O4	C10503	Medicarpin
C30H48O4	C08942	Echinocystic acid
C17H16O5	C17503	Cnidilin
C11H16N2	C22780	1-Benzylpiperazine
C10H12BrCl2O3PS	C18966	Bromophos-ethyl
C7H8N2O2	C05843	N1-Methyl-4-pyridone-5-carboxamide
C20H14O7	C10512	Pachyrrhizone
C30H52	C19668	Gorgostane
C25H32O8	C10672	Aspidin
C21H23NO5	C02134	Allocryptopine
C18H26O5	C14752	alpha-Zearalanol
